lwPropertyId,address,city,state,county,zip,price,acres,Rate,Url,types,status,created_at,updated_at
335741522,,Leakey,Texas,Real County,78873,1,800.0,0.0,https://www.landwatch.com/real-county-county-texas-farms-and-ranches-for-sale/pid/335741522,Farms and Ranches Recreational Property Hunting Property,Under Contract,2021-04-22 11:40:16.40946+00,2021-04-22 11:40:16.409494+00
335690890,,Leakey,Texas,Real County,78873,1,1140.0,0.0,https://www.landwatch.com/real-county-county-texas-farms-and-ranches-for-sale/pid/335690890,Farms and Ranches Recreational Property Hunting Property,Under Contract,2021-04-22 11:40:16.413408+00,2021-04-22 11:40:16.413442+00
338430301,,Leakey,Texas,Real County,78873,1,300.0,0.0,https://www.landwatch.com/real-county-county-texas-farms-and-ranches-for-sale/pid/338430301,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:16.417288+00,2021-04-22 11:40:16.417322+00
335690903,,Leakey,Texas,Real County,78873,1,900.0,0.0,https://www.landwatch.com/real-county-county-texas-farms-and-ranches-for-sale/pid/335690903,Farms and Ranches Recreational Property Hunting Property,Under Contract,2021-04-22 11:40:16.421532+00,2021-04-22 11:40:16.421574+00
335690893,,Leakey,Texas,Real County,78873,1,255.0,0.0,https://www.landwatch.com/real-county-county-texas-farms-and-ranches-for-sale/pid/335690893,Farms and Ranches Recreational Property Hunting Property,Under Contract,2021-04-22 11:40:16.4281+00,2021-04-22 11:40:16.428135+00
335407728,,Leakey,Texas,Real County,78873,1,525.0,0.0,https://www.landwatch.com/real-county-county-texas-farms-and-ranches-for-sale/pid/335407728,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:16.431941+00,2021-04-22 11:40:16.431975+00
335405555,,Leakey,Texas,Real County,78873,1,1660.0,0.0,https://www.landwatch.com/real-county-county-texas-farms-and-ranches-for-sale/pid/335405555,Farms and Ranches Recreational Property Hunting Property,Under Contract,2021-04-22 11:40:16.435806+00,2021-04-22 11:40:16.43584+00
408982477,100 FM 337 East,Leakey,Texas,Real County,78873,1,550.0,0.0,https://www.landwatch.com/real-county-county-texas-farms-and-ranches-for-sale/pid/408982477,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:16.444484+00,2021-04-22 11:40:16.444525+00
338020613,FM 337 East,Leakey,Texas,Real County,78873,1,885.0,0.0,https://www.landwatch.com/real-county-county-texas-farms-and-ranches-for-sale/pid/338020613,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:16.453519+00,2021-04-22 11:40:16.45356+00
337188524,,Leakey,Texas,Real County,78873,1,600.0,0.0,https://www.landwatch.com/real-county-county-texas-farms-and-ranches-for-sale/pid/337188524,Farms and Ranches Recreational Property Hunting Property,Under Contract,2021-04-22 11:40:16.462568+00,2021-04-22 11:40:16.462609+00
335407734,,Leakey,Texas,Real County,78873,1,400.0,0.0,https://www.landwatch.com/real-county-county-texas-farms-and-ranches-for-sale/pid/335407734,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:16.466827+00,2021-04-22 11:40:16.466869+00
408643240,,Rocksprings,Texas,Edwards County,78880,1,142.0,0.0,https://www.landwatch.com/edwards-county-county-texas-farms-and-ranches-for-sale/pid/408643240,Farms and Ranches Recreational Property Hunting Property House,Active,2021-04-22 11:40:29.729146+00,2021-04-22 11:40:29.729176+00
409263801,,Rocksprings,Texas,Edwards County,78880,1,209.0,0.0,https://www.landwatch.com/edwards-county-county-texas-farms-and-ranches-for-sale/pid/409263801,Farms and Ranches Recreational Property Hunting Property House,Active,2021-04-22 11:40:33.81527+00,2021-04-22 11:40:33.815311+00
409628703,,Rocksprings,Texas,Edwards County,78880,1,364.0,0.0,https://www.landwatch.com/edwards-county-county-texas-farms-and-ranches-for-sale/pid/409628703,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:35.071117+00,2021-04-22 11:40:35.071159+00
408979107,,Rocksprings,Texas,Edwards County,78880,1,300.0,0.0,https://www.landwatch.com/edwards-county-county-texas-farms-and-ranches-for-sale/pid/408979107,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:35.963235+00,2021-04-22 11:40:35.963282+00
338471201,,Rocksprings,Texas,Edwards County,78880,1,82.0,0.0,https://www.landwatch.com/edwards-county-county-texas-farms-and-ranches-for-sale/pid/338471201,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:37.14953+00,2021-04-22 11:40:37.149556+00
333898382,,Sabinal,Texas,Uvalde County,78881,1,5892.0,0.0,https://www.landwatch.com/uvalde-county-county-texas-farms-and-ranches-for-sale/pid/333898382,Farms and Ranches Recreational Property,Active,2021-04-22 11:40:45.368414+00,2021-04-22 11:40:45.368461+00
332303524,,Sabinal,Texas,Uvalde County,78881,1,741.0,0.0,https://www.landwatch.com/uvalde-county-county-texas-farms-and-ranches-for-sale/pid/332303524,Farms and Ranches Recreational Property Hunting Property Riverfront Property Waterfront Property,Active,2021-04-22 11:40:45.414222+00,2021-04-22 11:40:45.414247+00
335606188,,Tarpley,Texas,Bandera County,78883,1,616.0,0.0,https://www.landwatch.com/bandera-county-county-texas-farms-and-ranches-for-sale/pid/335606188,Farms and Ranches Recreational Property Horse Property,Active,2021-04-22 11:40:47.337677+00,2021-04-22 11:40:47.337718+00
409195392,8357 FM 1050,Utopia,Texas,Uvalde County,78884,0,2380.0,0.0,https://www.landwatch.com/uvalde-county-county-texas-farms-and-ranches-for-sale/pid/409195392,Farms and Ranches Recreational Property Hunting Property House,Active,2021-04-22 11:40:50.548488+00,2021-04-22 11:40:50.548514+00
409205242,8357 FM 1050,Utopia,Texas,Bandera County,78884,0,840.0,0.0,https://www.landwatch.com/bandera-county-county-texas-farms-and-ranches-for-sale/pid/409205242,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:50.566057+00,2021-04-22 11:40:50.566099+00
409205481,8357 FM 1050,Utopia,Texas,Bandera County,78884,0,2380.0,0.0,https://www.landwatch.com/bandera-county-county-texas-farms-and-ranches-for-sale/pid/409205481,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:50.607886+00,2021-04-22 11:40:50.607929+00
409193291,8357 FM 1050,Utopia,Texas,Uvalde County,78884,0,840.0,0.0,https://www.landwatch.com/uvalde-county-county-texas-farms-and-ranches-for-sale/pid/409193291,Farms and Ranches Recreational Property Hunting Property,Active,2021-04-22 11:40:50.612257+00,2021-04-22 11:40:50.612298+00
332411734,CR 359,Utopia,Texas,Uvalde County,78884,0,220.0,0.0,https://www.landwatch.com/uvalde-county-county-texas-farms-and-ranches-for-sale/pid/332411734,Farms and Ranches Recreational Property Hunting Property Riverfront Property Waterfront Property,Active,2021-04-22 11:40:50.659066+00,2021-04-22 11:40:50.65911+00
409928165,3794 FM 1796,Utopia,Texas,Uvalde County,78884,0,2738.0,0.0,https://www.landwatch.com/uvalde-county-county-texas-farms-and-ranches-for-sale/pid/409928165,Farms and Ranches Recreational Property Hunting Property House,Active,2021-04-22 11:40:50.66363+00,2021-04-22 11:40:50.663671+00
